what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1494775888002
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1494775912404
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1494775934812
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1494775940383
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1494775948266
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1494775967037
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1494775973670
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1494776041934
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494776060442
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494777478668
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1494777481722
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1494777529184
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1494777624389
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1494777720370
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1494777822278
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1494777836203
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1494777867284
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1494777946271
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1494777966395
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1494777997888
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1494778022423
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1494778042879
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1494778046996
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1494778056178
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1494778064980
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494778105294
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494778106371
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1494778223442
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1494778227962
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1494778246139
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494778248947
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494778254016
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494778255931
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494780655525
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494780667799
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494780677965
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494780700507
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494780703858
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494780826947
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494780842884
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1494780937370
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494781692316
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494783276107
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494783346492
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494783350617
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1494783361204
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1494783377575
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494783432802
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494783456344
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494783462255
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494783463136
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1494783517228
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494783544781
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494783547778
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494783548935
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494784279085
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1494784291931
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1494784369935
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1494784371453
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1494784383128
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1494784398488
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1494784404080
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1494784407524
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1494784411397
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1494784444068
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1494784447875
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1494784469809
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1494784470861
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1494784473189
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494784523336
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494867309278
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494867256577
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1494867269425
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494868614641
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494868634554
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494871555138
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1494872208611
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495031337894
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1495031948240
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495031952876
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495467861110
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495467866604
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495467870414
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495468160403
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495475248718
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495475249525
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495556667605
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495556675784
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495559562396
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1495559652667
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1495559723183
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495559728762
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495559729548
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495559729811
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495559731799
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1495559788068
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1495559792024
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1495559795112
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1495559801138
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495559809637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495560891499
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495560893156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495561017381
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1495561019996
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495561033182
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495646490919
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495646629703
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495646792274
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1495646817364
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495646833589
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495646833869
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1495646856990
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1495646879240
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1495646911158
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1495646925924
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1495646934318
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1495646972382
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1495647248566
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1495647306456
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1495647310663
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1495647313186
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495647332423
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495652169096
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495652169837
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495656425101
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495656455035
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495676876817
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495676968092
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495677096425
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495677097237
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495677526207
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495677526910
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495682000903
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495682001628
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495682003778
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1495682024920
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1495682057480
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1495682057506
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1495682057641
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1495682057782
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1495682058000
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1495682058175
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1495682058175
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1495682058175
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,16.0.1.v201112150204-238534,"overlay.com.android.ide.eclipse.adt.overlay",1495682058800
stopped,bundle,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt",1495682058800
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1495682059113
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1495682059560
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1495682063617
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1495682063618
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1495682063618
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1495682063618
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1495682063618
stopped,bundle,org.eclipse.help.base,3.6.1.v201109091335,"org.eclipse.help.base",1495682063618
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1495682064015
stopped,bundle,org.eclipse.m2e.core.ui,1.0.100.20110804-1717,"org.eclipse.m2e.core.ui",1495682064327
stopped,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1495682064327
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1495682064916
stopped,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1495682065275
stopped,bundle,org.eclipse.ant.launching,1.0.100.v20110506,"org.eclipse.ant.launching",1495682065545
stopped,bundle,org.eclipse.compare.win32,1.0.200.I20110510-0800,"org.eclipse.compare.win32",1495682066048
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1495733613335
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1495733613336
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1495733613337
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1495733613338
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1495733613338
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1495733613339
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1495733613340
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1495733613341
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1495733613341
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1495733613342
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1495733613342
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1495733613343
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1495733613362
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1495733613363
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1495733613363
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1495733613364
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1495733613364
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1495733613365
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1495733613366
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1495733613444
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1495733613445
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1495733613445
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1495733613445
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1495733613446
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1495733613446
