what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497688720125
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1497688733720
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1497688734218
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497688736739
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1497688737238
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1497688737328
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1497688744906
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1497688777309
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1497688777426
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1497688836234
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1497688841161
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1497688851742
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1497688864386
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1497688868086
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1497688870099
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1497688871240
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497688872837
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497688872869
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1497688872953
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497688873202
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497688874784
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1497688876279
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497688880118
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497689529540
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497689530184
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497689735563
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1497689774503
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497689778044
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497689786505
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1497689786640
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1497689786788
started,bundle,org.eclipse.wb.os,1.1.0.r37x201109091012,"org.eclipse.wb.os",1497689879978
started,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1497689880012
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1497689892246
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1497689909152
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1497689926344
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1497689930542
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497689930550
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497689931816
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1497689958468
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1497689962529
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497689962538
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497689963304
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1497690098902
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1497690106376
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1497690108777
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1497690121757
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1497690127702
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1497690132295
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1497690132493
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1497690132661
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1497690132810
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1497690132945
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1497690133259
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1497690133451
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1497690133652
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1497690137843
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1497690147067
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1497690152619
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497690152627
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497690153916
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1497690176381
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1497690206795
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497690206863
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497690207357
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497690207483
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497690208451
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1497690226087
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1497690226314
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1497690227747
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1497690230625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497690230634
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497690231772
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497690466677
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497690588786
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497690590251
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497690651272
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1497690668998
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1497690696021
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497690696038
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497690697378
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497690697445
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497690698929
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1497690705032
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497690705050
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497690705916
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497690705986
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497690707436
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497690738676
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497691969381
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497691969632
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497691970431
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1497691972740
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497691975746
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497691996856
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1497691996935
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1497691997012
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497692002246
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497692002311
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497692003057
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497692004019
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497692009865
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497692010994
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497692014469
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497692015907
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497692018090
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497692019883
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497692022400
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497692024705
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497692028875
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497692030808
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497692035165
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497692038430
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497692079303
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497692080770
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497692081107
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497692088561
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1497692095759
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1497692101469
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1497692111984
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1497692119481
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1497692123470
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1497692126658
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1497692130204
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1497692134455
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1497692140259
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1497692147794
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1497692159820
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1497692163540
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1497692167497
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497692167505
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497692168448
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497692170968
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497692172652
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497692172953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497692604057
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497692655568
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497692658859
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1497692667976
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1497692701112
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1497692701130
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1497707019963
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1497707019965
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1497707019966
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1497707019967
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1497707019968
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1497707019968
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1497707019971
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1497707019972
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1497707019973
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1497707019974
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1497707019975
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1497707019976
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1497707019977
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1497707019978
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1497707019979
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1497707019980
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1497707019981
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1497707019981
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1497707019982
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1497707019983
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1497707019984
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1497707019984
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1497707019985
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1497707019985
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1497707019986
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1497707019987
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1497707019987
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1497707019988
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1497707019988
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1497707019989
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1497707019990
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1497707019991
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1497707019992
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1497707019992
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1497707019993
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1497707019994
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1497707019995
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1497707019996
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1497707020255
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1497707020256
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1497707020275
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1497707020323
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1497707020324
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1497707020325
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1497707020325
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1497707020326
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1497707020326
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1497707020326
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1497707020327
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1497707020327
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1497707020328
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1497707020329
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1497707020330
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1497707020330
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1497707020331
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1497707020331
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1497707020331
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1497707020332
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1497707020332
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1497707020333
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1497707020333
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1497707020377
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1497707020378
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1497707020378
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1497707020388
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1497707020399
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1497707020400
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1497707020400
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1497707020414
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1497707020415
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1497707020415
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1497707020416
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1497707020416
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1497707020417
os,sysinfo,,,"win32",1497707020420
arch,sysinfo,,,"x86",1497707020420
ws,sysinfo,,,"win32",1497707020420
locale,sysinfo,,,"en_US",1497707020420
processors,sysinfo,,,"4",1497707020420
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1497707020420
java.runtime.version,sysinfo,,,"1.7.0_51-b13",1497707020420
java.specification.name,sysinfo,,,"Java Platform API Specification",1497707020420
java.specification.vendor,sysinfo,,,"Oracle Corporation",1497707020420
java.specification.version,sysinfo,,,"1.7",1497707020420
java.vendor,sysinfo,,,"Oracle Corporation",1497707020420
java.version,sysinfo,,,"1.7.0_51",1497707020421
java.vm.info,sysinfo,,,"mixed mode, sharing",1497707020421
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1497707020421
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1497707020421
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1497707020421
java.vm.specification.version,sysinfo,,,"1.7",1497707020421
java.vm.vendor,sysinfo,,,"Oracle Corporation",1497707020421
java.vm.version,sysinfo,,,"24.51-b03",1497707020421
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1497707020440
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1497707020548
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1497707020777
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1497707020845
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1497707020970
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1497707020980
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1497707021136
